startdate,elisabeth_line,lockdown,strike,school_holidays,daytime,London_zone_Central,London_zone_North,London_zone_West,London_zone_South_West,London_zone_South_East,London_zone_East,Event,temperature,rainfall,snowfall,cloudcover,wind_speed,wind_direction,year,month,day,hour,weekday,eagle_wharf_road__hoxton
2021-04-13 07:00:00+00:00,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12259615384615383,0.0,0.0,0.02,0.09105960264900663,0.6852367688022285,2021,4,13,7,1,-3.0
2021-04-13 08:00:00+00:00,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18749999999999997,0.0,0.0,0.03,0.09933774834437087,0.67966573816156,2021,4,13,8,1,1.0
2021-04-13 09:00:00+00:00,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.266826923076923,0.0,0.0,0.07,0.08278145695364239,0.6657381615598886,2021,4,13,9,1,-5.0
2021-04-13 10:00:00+00:00,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3173076923076923,0.0,0.0,0.1,0.10927152317880795,0.6880222841225627,2021,4,13,10,1,2.0
2021-04-13 11:00:00+00:00,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3485576923076923,0.01020408163265306,0.0,0.17,0.10596026490066227,0.6740947075208914,2021,4,13,11,1,-6.0
2021-04-13 12:00:00+00:00,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.360576923076923,0.0,0.0,0.34,0.14403973509933773,0.6824512534818942,2021,4,13,12,1,-1.0
2021-04-13 13:00:00+00:00,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3725961538461538,0.0,0.0,0.47000000000000003,0.1556291390728477,0.6991643454038997,2021,4,13,13,1,-2.0
2021-04-13 14:00:00+00:00,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3774038461538461,0.0,0.0,0.61,0.1622516556291391,0.7325905292479109,2021,4,13,14,1,0.0
2021-04-13 15:00:00+00:00,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3846153846153846,0.0,0.0,0.56,0.1605960264900662,0.7604456824512535,2021,4,13,15,1,3.0
2021-04-13 16:00:00+00:00,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3846153846153846,0.0,0.0,0.44,0.16390728476821195,0.7771587743732591,2021,4,13,16,1,4.0
2021-04-13 17:00:00+00:00,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3774038461538461,0.01020408163265306,0.0,0.21,0.15066225165562913,0.7994428969359332,2021,4,13,17,1,0.0
2021-04-13 18:00:00+00:00,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3653846153846153,0.0,0.0,0.2,0.1357615894039735,0.83008356545961,2021,4,13,18,1,1.0
2021-04-13 19:00:00+00:00,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3389423076923076,0.04081632653061224,0.0,0.13,0.056291390728476824,0.7994428969359332,2021,4,13,19,1,3.0
2021-04-13 20:00:00+00:00,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33413461538461536,0.0,0.0,0.05,0.043046357615894044,0.9554317548746518,2021,4,13,20,1,4.0
2021-04-13 21:00:00+00:00,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3028846153846153,0.0,0.0,0.01,0.05794701986754967,0.181058495821727,2021,4,13,21,1,-1.0
2021-04-13 22:00:00+00:00,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26923076923076916,0.0,0.0,0.0,0.08443708609271523,0.2590529247910863,2021,4,13,22,1,1.0
2021-04-13 23:00:00+00:00,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24999999999999997,0.0,0.0,0.0,0.10099337748344371,0.37325905292479106,2021,4,13,23,1,0.0
2021-04-14 00:00:00+00:00,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23557692307692302,0.0,0.0,0.07,0.11258278145695365,0.40947075208913647,2021,4,14,0,2,0.0
2021-04-14 01:00:00+00:00,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22115384615384615,0.0,0.0,0.16,0.12086092715231789,0.4428969359331476,2021,4,14,1,2,1.0
2021-04-14 02:00:00+00:00,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2115384615384615,0.0,0.0,0.2,0.08112582781456955,0.45125348189415043,2021,4,14,2,2,0.0
2021-04-14 03:00:00+00:00,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19951923076923073,0.0,0.0,0.28,0.026490066225165566,0.4233983286908078,2021,4,14,3,2,0.0
2021-04-14 04:00:00+00:00,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18509615384615383,0.0,0.0,0.38,0.06456953642384106,0.09192200557103064,2021,4,14,4,2,0.0
2021-04-14 05:00:00+00:00,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12499999999999997,0.0,0.0,0.45,0.10099337748344371,0.10863509749303621,2021,4,14,5,2,0.0
2021-04-14 06:00:00+00:00,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12740384615384612,0.0,0.0,0.09,0.10099337748344371,0.12256267409470752,2021,4,14,6,2,-1.0
2021-04-14 07:00:00+00:00,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15144230769230765,0.0,0.0,0.0,0.09437086092715233,0.15041782729805012,2021,4,14,7,2,-7.0
2021-04-14 08:00:00+00:00,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22836538461538458,0.0,0.0,0.02,0.11258278145695365,0.15877437325905291,2021,4,14,8,2,-10.0
2021-04-14 09:00:00+00:00,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.298076923076923,0.0,0.0,0.07,0.12582781456953643,0.16155988857938716,2021,4,14,9,2,2.0
2021-04-14 10:00:00+00:00,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33413461538461536,0.0,0.0,0.04,0.1672185430463576,0.15041782729805012,2021,4,14,10,2,-2.0
2021-04-14 11:00:00+00:00,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3533653846153846,0.0,0.0,0.13,0.15397350993377487,0.16991643454038996,2021,4,14,11,2,-3.0
2021-04-14 12:00:00+00:00,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37499999999999994,0.0,0.0,0.8300000000000001,0.19536423841059605,0.08356545961002786,2021,4,14,12,2,-2.0
2021-04-14 13:00:00+00:00,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3774038461538461,0.0,0.0,0.8300000000000001,0.23675496688741726,0.06685236768802229,2021,4,14,13,2,-3.0
2021-04-14 14:00:00+00:00,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37499999999999994,0.0,0.0,0.63,0.2698675496688742,0.08356545961002786,2021,4,14,14,2,0.0
2021-04-14 15:00:00+00:00,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37019230769230765,0.0,0.0,0.87,0.2980132450331126,0.07799442896935933,2021,4,14,15,2,-3.0
2021-04-14 16:00:00+00:00,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37019230769230765,0.0,0.0,0.66,0.2980132450331126,0.08913649025069638,2021,4,14,16,2,0.0
2021-04-14 17:00:00+00:00,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35817307692307687,0.0,0.0,0.38,0.2748344370860928,0.11142061281337047,2021,4,14,17,2,1.0
2021-04-14 18:00:00+00:00,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34134615384615374,0.0,0.0,0.05,0.2533112582781457,0.116991643454039,2021,4,14,18,2,1.0
2021-04-14 19:00:00+00:00,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31971153846153844,0.0,0.0,0.11,0.21026490066225165,0.12256267409470752,2021,4,14,19,2,9.0
2021-04-14 20:00:00+00:00,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28846153846153844,0.0,0.0,0.14,0.16887417218543047,0.13927576601671307,2021,4,14,20,2,2.0
2021-04-14 21:00:00+00:00,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25240384615384615,0.0,0.0,0.04,0.15397350993377487,0.14763231197771587,2021,4,14,21,2,2.0
2021-04-14 22:00:00+00:00,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22355769230769226,0.0,0.0,0.01,0.1357615894039735,0.14206128133704735,2021,4,14,22,2,1.0
2021-04-14 23:00:00+00:00,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1923076923076923,0.0,0.0,0.0,0.11920529801324505,0.1448467966573816,2021,4,14,23,2,-3.0
2021-04-15 00:00:00+00:00,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16586538461538458,0.0,0.0,0.01,0.11754966887417219,0.12256267409470752,2021,4,15,0,3,0.0
2021-04-15 01:00:00+00:00,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14423076923076922,0.0,0.0,0.02,0.12417218543046359,0.0947075208913649,2021,4,15,1,3,1.0
2021-04-15 02:00:00+00:00,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13221153846153844,0.0,0.0,0.09,0.12748344370860928,0.07520891364902507,2021,4,15,2,3,0.0
2021-04-15 03:00:00+00:00,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12740384615384612,0.0,0.0,0.19,0.13410596026490065,0.055710306406685235,2021,4,15,3,3,0.0
2021-04-15 04:00:00+00:00,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12259615384615383,0.0,0.0,0.37,0.14569536423841062,0.05013927576601671,2021,4,15,4,3,0.0
2021-04-15 05:00:00+00:00,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12259615384615383,0.0,0.0,0.17,0.15066225165562913,0.04735376044568245,2021,4,15,5,3,-1.0
2021-04-15 06:00:00+00:00,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12259615384615383,0.0,0.0,0.03,0.14735099337748347,0.036211699164345405,2021,4,15,6,3,-2.0
2021-04-15 07:00:00+00:00,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1394230769230769,0.0,0.0,0.02,0.1771523178807947,0.030640668523676882,2021,4,15,7,3,-7.0
2021-04-15 08:00:00+00:00,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20192307692307687,0.0,0.0,0.1,0.16887417218543047,0.04735376044568245,2021,4,15,8,3,2.0
2021-04-15 09:00:00+00:00,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25721153846153844,0.0,0.0,0.27,0.1970198675496689,0.06685236768802229,2021,4,15,9,3,0.0
2021-04-15 10:00:00+00:00,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.298076923076923,0.0,0.0,0.72,0.28642384105960267,0.116991643454039,2021,4,15,10,3,-3.0
2021-04-15 11:00:00+00:00,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31009615384615385,0.0,0.0,0.8200000000000001,0.25,0.10863509749303621,2021,4,15,11,3,4.0
2021-04-15 12:00:00+00:00,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3149038461538461,0.0,0.0,0.6900000000000001,0.2665562913907285,0.10584958217270195,2021,4,15,12,3,-7.0
2021-04-15 13:00:00+00:00,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33413461538461536,0.02040816326530612,0.0,0.74,0.271523178807947,0.10306406685236769,2021,4,15,13,3,1.0
2021-04-15 14:00:00+00:00,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34375,0.03061224489795918,0.0,0.86,0.2847682119205298,0.10027855153203342,2021,4,15,14,3,-4.0
2021-04-15 15:00:00+00:00,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36298076923076916,0.0,0.0,0.77,0.29304635761589404,0.10584958217270195,2021,4,15,15,3,1.0
2021-04-15 16:00:00+00:00,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36298076923076916,0.01020408163265306,0.0,0.61,0.27814569536423844,0.11420612813370473,2021,4,15,16,3,-3.0
2021-04-15 17:00:00+00:00,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3389423076923076,0.04081632653061224,0.0,0.68,0.2748344370860928,0.11142061281337047,2021,4,15,17,3,2.0
2021-04-15 18:00:00+00:00,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30769230769230765,0.04081632653061224,0.0,0.44,0.26158940397351,0.12256267409470752,2021,4,15,18,3,0.0
2021-04-15 19:00:00+00:00,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2932692307692307,0.02040816326530612,0.0,0.43,0.21523178807947022,0.12534818941504178,2021,4,15,19,3,4.0
2021-04-15 20:00:00+00:00,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2788461538461538,0.0,0.0,0.33,0.1903973509933775,0.13370473537604455,2021,4,15,20,3,4.0
2021-04-15 21:00:00+00:00,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2620192307692307,0.0,0.0,0.28,0.173841059602649,0.13370473537604455,2021,4,15,21,3,-1.0
2021-04-15 22:00:00+00:00,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923073,0.0,0.0,0.16,0.14735099337748347,0.116991643454039,2021,4,15,22,3,2.0
2021-04-15 23:00:00+00:00,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21394230769230765,0.0,0.0,0.12,0.12582781456953643,0.12256267409470752,2021,4,15,23,3,0.0
2021-04-16 00:00:00+00:00,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1923076923076923,0.0,0.0,0.03,0.130794701986755,0.10584958217270195,2021,4,16,0,4,2.0
2021-04-16 01:00:00+00:00,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17548076923076922,0.0,0.0,0.1,0.130794701986755,0.10584958217270195,2021,4,16,1,4,-1.0
2021-04-16 02:00:00+00:00,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15865384615384612,0.0,0.0,0.2,0.12748344370860928,0.11142061281337047,2021,4,16,2,4,0.0
2021-04-16 03:00:00+00:00,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1490384615384615,0.0,0.0,0.07,0.11589403973509935,0.0947075208913649,2021,4,16,3,4,0.0
2021-04-16 04:00:00+00:00,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13461538461538458,0.0,0.0,0.09,0.10927152317880795,0.0584958217270195,2021,4,16,4,4,0.0
2021-04-16 05:00:00+00:00,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12499999999999997,0.0,0.0,0.08,0.12086092715231789,0.052924791086350974,2021,4,16,5,4,0.0
2021-04-16 06:00:00+00:00,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11538461538461536,0.0,0.0,0.11,0.13410596026490065,0.033426183844011144,2021,4,16,6,4,-4.0
2021-04-16 07:00:00+00:00,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12740384615384612,0.0,0.0,0.19,0.15728476821192056,0.027855153203342618,2021,4,16,7,4,-1.0
2021-04-16 08:00:00+00:00,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20673076923076922,0.0,0.0,0.16,0.1556291390728477,0.04735376044568245,2021,4,16,8,4,0.0
2021-04-16 09:00:00+00:00,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25721153846153844,0.0,0.0,0.36,0.16556291390728478,0.0807799442896936,2021,4,16,9,4,-3.0
2021-04-16 10:00:00+00:00,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29567307692307687,0.0,0.0,0.39,0.16556291390728478,0.10306406685236769,2021,4,16,10,4,-4.0
2021-04-16 11:00:00+00:00,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3245192307692307,0.0,0.0,0.64,0.15728476821192056,0.10027855153203342,2021,4,16,11,4,-5.0
2021-04-16 12:00:00+00:00,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34375,0.0,0.0,0.65,0.1605960264900662,0.10584958217270195,2021,4,16,12,4,2.0
2021-04-16 13:00:00+00:00,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3485576923076923,0.0,0.0,0.59,0.16556291390728478,0.11142061281337047,2021,4,16,13,4,-2.0
2021-04-16 14:00:00+00:00,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35096153846153844,0.0,0.0,0.76,0.1605960264900662,0.10584958217270195,2021,4,16,14,4,0.0
2021-04-16 15:00:00+00:00,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3533653846153846,0.0,0.0,0.81,0.16887417218543047,0.10584958217270195,2021,4,16,15,4,-1.0
2021-04-16 16:00:00+00:00,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35096153846153844,0.0,0.0,0.9,0.17218543046357618,0.12534818941504178,2021,4,16,16,4,0.0
2021-04-16 17:00:00+00:00,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3485576923076923,0.0,0.0,0.9500000000000001,0.1771523178807947,0.1309192200557103,2021,4,16,17,4,2.0
2021-04-16 18:00:00+00:00,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3485576923076923,0.0,0.0,0.84,0.17052980132450335,0.14763231197771587,2021,4,16,18,4,-5.0
2021-04-16 19:00:00+00:00,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3317307692307692,0.0,0.0,0.65,0.130794701986755,0.16434540389972144,2021,4,16,19,4,-5.0
2021-04-16 20:00:00+00:00,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3173076923076923,0.0,0.0,0.5,0.10099337748344371,0.16991643454038996,2021,4,16,20,4,2.0
2021-04-16 21:00:00+00:00,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2860576923076923,0.0,0.0,0.46,0.09602649006622517,0.16434540389972144,2021,4,16,21,4,3.0
2021-04-16 22:00:00+00:00,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2596153846153846,0.0,0.0,0.45,0.10927152317880795,0.16713091922005568,2021,4,16,22,4,5.0
2021-04-16 23:00:00+00:00,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923073,0.0,0.0,0.21,0.11589403973509935,0.21448467966573814,2021,4,16,23,4,0.0
2021-04-17 00:00:00+00:00,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20432692307692304,0.0,0.0,0.09,0.11258278145695365,0.17827298050139276,2021,4,17,0,5,0.0
2021-04-17 01:00:00+00:00,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1802884615384615,0.0,0.0,0.03,0.10596026490066227,0.14206128133704735,2021,4,17,1,5,0.0
2021-04-17 02:00:00+00:00,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16346153846153844,0.0,0.0,0.01,0.10927152317880795,0.13370473537604455,2021,4,17,2,5,0.0
2021-04-17 03:00:00+00:00,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14182692307692304,0.0,0.0,0.0,0.10596026490066227,0.116991643454039,2021,4,17,3,5,0.0
2021-04-17 04:00:00+00:00,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1298076923076923,0.0,0.0,0.0,0.10596026490066227,0.07242339832869081,2021,4,17,4,5,0.0
2021-04-17 05:00:00+00:00,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11778846153846151,0.0,0.0,0.0,0.11920529801324505,0.04735376044568245,2021,4,17,5,5,0.0
2021-04-17 06:00:00+00:00,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1081730769230769,0.0,0.0,0.01,0.12251655629139074,0.036211699164345405,2021,4,17,6,5,0.0
2021-04-17 07:00:00+00:00,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12019230769230767,0.0,0.0,0.06,0.14569536423841062,0.05013927576601671,2021,4,17,7,5,-3.0
2021-04-17 08:00:00+00:00,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20913461538461536,0.0,0.0,0.04,0.13907284768211922,0.06685236768802229,2021,4,17,8,5,2.0
2021-04-17 09:00:00+00:00,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2716346153846153,0.0,0.0,0.0,0.1490066225165563,0.07799442896935933,2021,4,17,9,5,-4.0
2021-04-17 10:00:00+00:00,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31971153846153844,0.0,0.0,0.0,0.16887417218543047,0.08635097493036212,2021,4,17,10,5,-8.0
2021-04-17 11:00:00+00:00,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35096153846153844,0.0,0.0,0.0,0.18543046357615894,0.10863509749303621,2021,4,17,11,5,1.0
2021-04-17 12:00:00+00:00,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37019230769230765,0.0,0.0,0.02,0.18046357615894043,0.11977715877437325,2021,4,17,12,5,-3.0
2021-04-17 13:00:00+00:00,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3870192307692307,0.0,0.0,0.0,0.1771523178807947,0.12256267409470752,2021,4,17,13,5,-3.0
2021-04-17 14:00:00+00:00,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4014423076923076,0.0,0.0,0.0,0.18543046357615894,0.12256267409470752,2021,4,17,14,5,-1.0
2021-04-17 15:00:00+00:00,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41105769230769224,0.0,0.0,0.01,0.18543046357615894,0.11420612813370473,2021,4,17,15,5,-13.0
2021-04-17 16:00:00+00:00,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4134615384615384,0.0,0.0,0.05,0.1771523178807947,0.12256267409470752,2021,4,17,16,5,5.0
2021-04-17 17:00:00+00:00,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41105769230769224,0.0,0.0,0.21,0.173841059602649,0.14206128133704735,2021,4,17,17,5,3.0
2021-04-17 18:00:00+00:00,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3966346153846153,0.0,0.0,0.4,0.1556291390728477,0.15877437325905291,2021,4,17,18,5,-8.0
2021-04-17 19:00:00+00:00,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3774038461538461,0.0,0.0,0.49,0.10761589403973511,0.19498607242339833,2021,4,17,19,5,-1.0
2021-04-17 20:00:00+00:00,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3365384615384615,0.0,0.0,0.42,0.11589403973509935,0.21448467966573814,2021,4,17,20,5,3.0
2021-04-17 21:00:00+00:00,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30048076923076916,0.0,0.0,0.44,0.11258278145695365,0.2395543175487465,2021,4,17,21,5,6.0
2021-04-17 22:00:00+00:00,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26442307692307687,0.0,0.0,0.3,0.12582781456953643,0.25626740947075205,2021,4,17,22,5,-6.0
2021-04-17 23:00:00+00:00,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23557692307692302,0.0,0.0,0.48,0.10099337748344371,0.3259052924791086,2021,4,17,23,5,0.0
2021-04-18 00:00:00+00:00,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2163461538461538,0.0,0.0,0.79,0.09768211920529803,0.35376044568245124,2021,4,18,0,6,1.0
2021-04-18 01:00:00+00:00,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923073,0.0,0.0,0.8200000000000001,0.08443708609271523,0.3565459610027855,2021,4,18,1,6,0.0
2021-04-18 02:00:00+00:00,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22596153846153844,0.0,0.0,0.68,0.076158940397351,0.38997214484679665,2021,4,18,2,6,0.0
2021-04-18 03:00:00+00:00,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2163461538461538,0.0,0.0,0.61,0.07119205298013245,0.43175487465181056,2021,4,18,3,6,0.0
2021-04-18 04:00:00+00:00,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20913461538461536,0.0,0.0,0.56,0.054635761589403975,0.4623955431754875,2021,4,18,4,6,0.0
2021-04-18 05:00:00+00:00,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18509615384615383,0.0,0.0,0.63,0.03145695364238411,0.18662952646239553,2021,4,18,5,6,0.0
2021-04-18 06:00:00+00:00,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615383,0.0,0.0,0.56,0.043046357615894044,0.04178272980501393,2021,4,18,6,6,2.0
2021-04-18 07:00:00+00:00,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1610576923076923,0.0,0.0,0.43,0.048013245033112585,0.0807799442896936,2021,4,18,7,6,0.0
2021-04-18 08:00:00+00:00,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2331730769230769,0.0,0.0,0.31,0.054635761589403975,0.11142061281337047,2021,4,18,8,6,-2.0
2021-04-18 09:00:00+00:00,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2908653846153846,0.0,0.0,0.29,0.05960264900662252,0.12256267409470752,2021,4,18,9,6,-4.0
2021-04-18 10:00:00+00:00,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3317307692307692,0.0,0.0,0.36,0.09768211920529803,0.10306406685236769,2021,4,18,10,6,-2.0
2021-04-18 11:00:00+00:00,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.360576923076923,0.0,0.0,0.26,0.08940397350993379,0.1309192200557103,2021,4,18,11,6,-5.0
2021-04-18 12:00:00+00:00,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38221153846153844,0.0,0.0,0.22,0.08940397350993379,0.1448467966573816,2021,4,18,12,6,-2.0
